Date,Year,Month,Day,PM2.5,PM10,CO,SO2,NO2,1hO3,8hO3,WD,WS,Temp,RH,sea-level-pres,6hr-precip,dewpoint,visibility,City,lon,lat
3/1/13,2013,03,01,7.4849,30.1167,331,3.2976,9.2874,41.7879,41.7879,3.7598,3.5825,1.55,17.9366,328.5,0,-20.5,30,Beijing,39.914889,116.403874
3/2/13,2013,03,02,37.5232,44.5587,823,11.6097,28.3271,39.0727,39.1098,205.5417,0.7279,0.5875,28.6115,329.75,0,-16,20.875,Beijing,39.914889,116.403874
3/3/13,2013,03,03,73.2514,103.1804,"1,399",16.1962,35.3945,36.0182,35.9546,263.3637,0.7399,4.7125,33.8634,205.5,0,-11.5,13.5,Beijing,39.914889,116.403874
3/4/13,2013,03,04,23.9364,62.3145,557,6.584,23.7431,42.5939,42.5939,302.4159,0.6846,9.8,18.9682,237.375,0,-13.375,27.5,Beijing,39.914889,116.403874
3/5/13,2013,03,05,136.8411,164.839,"1,660",24.8212,46.7854,42.5939,42.5939,216.7193,0.4778,8.1375,35.1962,166.625,0,-6.875,11.5,Beijing,39.914889,116.403874
3/6/13,2013,03,06,205.7607,229.9389,"2,284",34.9368,61.217,27.4485,28.4136,108.1798,0.2087,8.6375,38.0351,132.375,0,-5.125,7.75,Beijing,39.914889,116.403874
3/7/13,2013,03,07,209.7358,251.0271,"2,958",27.7897,66.5507,42.3394,42.3394,204.2571,0.5833,9.8875,45.7853,81.875,0,-2.375,5.5,Beijing,39.914889,116.403874
3/8/13,2013,03,08,185.9921,231.0985,"2,228",19.1146,50.5482,47.1333,47.1333,104.2544,2.2572,9.7125,49.3716,53.875,0,-1.375,7.875,Beijing,39.914889,116.403874
3/9/13,2013,03,09,56.3502,161.8256,821,9.3817,19.4769,45.0121,45.0121,9.2909,3.1575,7.7125,31.3094,348.875,0,-11.5,16.375,Beijing,39.914889,116.403874
3/10/13,2013,03,10,39.1111,66.4986,623,8.015,22.8848,42.7636,42.7636,225.0073,2.7578,5.15,24.6661,267.75,0,-14.125,26.875,Beijing,39.914889,116.403874
3/11/13,2013,03,11,123.2589,151.2906,"1,296",26.98,40.4558,41.9152,41.9417,183.0293,1.8223,6.4625,39.009,196.75,0,-6.75,16.125,Beijing,39.914889,116.403874
3/12/13,2013,03,12,123.0905,60.6435,"1,355",10.5559,38.3862,28.5939,25.2947,49.8515,0.5465,5.2375,75.6783,147.375,1.5333,0.875,8.375,Beijing,39.914889,116.403874
3/13/13,2013,03,13,18.6289,26.108,427,4.4956,17.3935,39.2424,39.2424,75.3136,1.4266,4.275,33.708,287.875,0,-11.25,28.125,Beijing,39.914889,116.403874
3/14/13,2013,03,14,102.393,124.0911,"1,179",18.7507,36.764,39.2424,39.2424,197.912,1.6913,4.075,52.6123,276,0,-5.125,18.5,Beijing,39.914889,116.403874
3/15/13,2013,03,15,210.2294,219.0907,"1,791",23.9849,51.195,31.0545,31.1235,161.0106,0.836,5.875,63.2907,204,0,-0.875,6.25,Beijing,39.914889,116.403874
3/16/13,2013,03,16,232.7605,279.7307,"1,834",22.2367,45.485,48.5333,48.5121,162.4188,1.3489,9.4625,54.6827,226.5,0,0.375,5.25,Beijing,39.914889,116.403874
3/17/13,2013,03,17,285.5598,305.6378,"2,092",25.051,55.9233,49.4666,49.4171,219.7087,1.0142,9.85,63.2058,77.875,0,3,5.125,Beijing,39.914889,116.403874
3/18/13,2013,03,18,246.2987,271.1462,"1,766",20.4343,46.4932,49.4666,49.4454,33.8802,1.7177,8.2625,28.5302,71.25,0,-11.25,23.25,Beijing,39.914889,116.403874
3/19/13,2013,03,19,67.8421,71.3323,,5.9868,23.5021,,,79.7646,2.3934,2.35,67.2278,148.875,0.3,-3.25,17.625,Beijing,39.914889,116.403874
3/20/13,2013,03,20,34.6611,40.1806,"1,581",3.6011,13.9026,,,214.5656,2.2915,1.35,71.4971,234.375,2.5,-3.875,12.375,Beijing,39.914889,116.403874
3/21/13,2013,03,21,128.751,139.4032,,9.035,32.8012,,,79.9525,0.3536,4.5125,58.3272,106.375,0,-3.125,10.625,Beijing,39.914889,116.403874
3/22/13,2013,03,22,92.9723,126.8854,,9.2093,27.0232,,,183.6046,1.7105,6.1625,43.6741,177.375,0,-5.625,19.75,Beijing,39.914889,116.403874
3/23/13,2013,03,23,51.2233,78.7348,,9.6006,23.2042,,,29.1468,2.2497,4.875,44.9545,143.5,0,-7.875,17,Beijing,39.914889,116.403874
3/24/13,2013,03,24,11.7751,39.1122,,3.5585,13.3145,,,14.8212,0.3985,4.8,22.6535,222.875,0,-15.5,28.125,Beijing,39.914889,116.403874
3/25/13,2013,03,25,89.5546,49.8184,,4.6995,17.779,,,143.8941,0.9506,5.0625,41.9921,213.75,0,-7.625,16.5,Beijing,39.914889,116.403874
3/26/13,2013,03,26,175.5093,205.2446,"1,351",19.8354,42.2445,28.4278,21.0472,205.5567,2.2076,8.1125,54.3536,135.5,0,-1,11.625,Beijing,39.914889,116.403874
3/27/13,2013,03,27,96.0946,127.3077,803,5.5116,19.8927,45.2667,42.3759,25.6695,2.4416,11.4625,44.0377,106.5,0,-4.625,17.75,Beijing,39.914889,116.403874
3/28/13,2013,03,28,27.3572,54.9328,487,3.3986,16.7252,44.9272,41.6788,283.0407,1.3263,8.55,23.558,214.5,0,-12,28.125,Beijing,39.914889,116.403874
3/29/13,2013,03,29,77.2824,117.5,"1,295",15.2065,28.8794,36.4,28.9,90.9747,1.3468,6.5,42.448,221,0,-5.875,17.25,Beijing,39.914889,116.403874
3/30/13,2013,03,30,80.1641,116.9111,"1,244",17.232,25.7578,45.5933,40.5742,100.6301,2.3081,5.8875,51.7052,227.625,0,-3.625,14.75,Beijing,39.914889,116.403874
3/31/13,2013,03,31,167.158,188.2571,"1,094",7.0269,30.5015,16.7576,23.0646,76.765,1.3675,6.025,76.9306,189,0,2.25,7.75,Beijing,39.914889,116.403874
4/1/13,2013,04,01,58.7121,111.808,773,6.3077,17.587,49.1555,44.6833,6.4556,2.166,11.86,41.9463,155.5333,0,-2.3533,18.3333,Beijing,39.914889,116.403874
4/2/13,2013,04,02,92.1114,125.7651,"1,005",11.7609,25.9416,69.703,57.8242,,,,,,,,,Beijing,39.914889,116.403874
4/3/13,2013,04,03,114.8173,169.7953,"1,156",12.6902,32.523,66.3055,57.7278,,,,,,,,,Beijing,39.914889,116.403874
4/4/13,2013,04,04,68.3862,82.7301,"1,564",14.7936,32.779,31.2666,32.2305,,,,,,,,,Beijing,39.914889,116.403874
4/5/13,2013,04,05,59.0116,95.4767,936,4.4655,18.53,42.2722,39.0833,360,4,6.8,27.0555,234,0,-10.9,30,Beijing,39.914889,116.403874
4/6/13,2013,04,06,21.7105,44.4426,425,3.2796,14.8338,46.9389,43.4104,0.5296,1.4096,4.4,35.6196,214,0,-9.75,27.5,Beijing,39.914889,116.403874
4/7/13,2013,04,07,78.6421,112.2282,"1,015",12.2583,29.9445,48.0083,41.5208,,,,,,,,,Beijing,39.914889,116.403874
4/8/13,2013,04,08,28.9792,115.1689,372,2.8665,11.1626,48.1056,47.1785,,,,,,,,,Beijing,39.914889,116.403874
4/9/13,2013,04,09,18.4892,26.2675,331,2.2402,9.7247,49.6611,48.909,,,,,,,,,Beijing,39.914889,116.403874
4/10/13,2013,04,10,12.8619,27.89,348,1.8426,12.5153,46.6667,46.0549,334.4656,2.4543,10.3429,21.2631,181.7857,0,-11.2429,29.2857,Beijing,39.914889,116.403874
4/11/13,2013,04,11,21.9577,44.1158,567,2.9126,22.9823,47.4303,47.2606,344.7823,1.9131,11.9696,19.1017,186.2174,0,-11.6913,28.2609,Beijing,39.914889,116.403874
4/12/13,2013,04,12,48.3045,92.0141,743,6.5734,32.9593,50.1278,48.5917,216.2266,2.1122,16.7261,24.4774,124.1304,0,-4.2478,21.6087,Beijing,39.914889,116.403874
4/13/13,2013,04,13,63.7427,118.2125,629,6.8541,22.2318,44.7222,41.9417,232.3637,1.0649,13.7333,39.0963,59.6667,0,-1.4667,21.6667,Beijing,39.914889,116.403874
4/14/13,2013,04,14,29.9214,78.762,407,4.0895,15.8613,49.5515,44.496,204.8743,1.8603,12.9652,29.721,103.1739,0,-4.9609,21.6957,Beijing,39.914889,116.403874
4/15/13,2013,04,15,70.0563,157.0152,"1,054",14.4002,25.6122,60.9778,60.7396,108.7255,2.2995,13.4522,41.6217,33.7391,0,0.1652,16.2609,Beijing,39.914889,116.403874
4/16/13,2013,04,16,54.4875,127.1538,748,9.1043,19.293,60.5889,60.3556,90,0.5,8.8,54.4986,33,0,0.05,20,Beijing,39.914889,116.403874
4/17/13,2013,04,17,46.1081,67.6062,528,5.9411,17.9116,49.7,45.116,126.3545,1.9806,13.6467,29.27,107.6667,0,-4.0267,17.5333,Beijing,39.914889,116.403874
4/18/13,2013,04,18,9.9348,35.5273,257,1.4459,8.4742,46.3944,44.2257,,,,,,,,,Beijing,39.914889,116.403874
4/19/13,2013,04,19,45.617,81.0673,588,5.4454,18.9535,41.2611,36.225,223.7124,2.68,6.2565,59.9159,250,0.085,-1.4957,18.1304,Beijing,39.914889,116.403874
4/20/13,2013,04,20,72.8071,113.4562,614,3.5724,21.4629,59.7722,52.709,221.3862,2.0099,10.1217,53.1799,213.0435,0,-0.013,13.2174,Beijing,39.914889,116.403874
4/21/13,2013,04,21,120.4827,145.1392,981,9.5892,28.4611,31.08,33.5144,195.9785,2.6252,12.8174,53.4671,183.1304,0,3.0174,9.1739,Beijing,39.914889,116.403874
4/22/13,2013,04,22,156.9948,177.8175,,14.3474,29.3756,,,196.8962,1.7768,12.6043,64.0358,143.3478,0,5.9043,7.0652,Beijing,39.914889,116.403874
4/23/13,2013,04,23,178.6654,160.6517,"1,063",7.5144,30.7566,23.5667,16.0993,241.4307,1.0864,12.1217,73.748,116.6957,0.0021,7.4435,5.1304,Beijing,39.914889,116.403874
4/24/13,2013,04,24,78.3715,91.8268,710,3.0591,20.423,44.9697,40.2192,316.3006,2.9603,17.4522,39.7625,103.4348,0,-0.6609,15.1304,Beijing,39.914889,116.403874
4/25/13,2013,04,25,17.3526,71.3861,351,1.5915,15.6597,44.9167,43.441,349.1678,2.4061,17.2174,19.6764,132.1304,0,-7.1652,29,Beijing,39.914889,116.403874
4/26/13,2013,04,26,58.2978,105.2017,697,9.831,28.9181,74.0833,59.9194,112.9916,1.588,18.6522,28.1358,96,0,-0.5217,15.3478,Beijing,39.914889,116.403874
4/27/13,2013,04,27,63.5356,115.062,839,13.6205,24.8959,82.4833,73.6269,95.0776,1.67,19.3739,31.6187,109.7826,0,1.7957,16.8696,Beijing,39.914889,116.403874
4/28/13,2013,04,28,71.0593,111.7421,"1,300",17.098,25.9648,56.6222,62.9548,35.4523,0.973,16.7391,40.5966,102.0435,0.0005,2.2478,16.9565,Beijing,39.914889,116.403874
4/29/13,2013,04,29,16.6691,67.1888,313,1.4679,11.9412,51.1467,49.5172,305.0373,2.7454,22.7652,15.4703,116.7391,0,-6.3391,29.1304,Beijing,39.914889,116.403874
4/30/13,2013,04,30,19.9914,53.2619,318,2.2918,16.0714,56.0389,51.5586,73.5832,0.6817,22.1087,16.1736,138,0,-5.6565,28.5652,Beijing,39.914889,116.403874
5/1/13,2013,05,01,38.563,88.2992,509,5.612,19.5777,71.4,62.4575,217.1707,1.7203,18.9739,30.7212,149.3478,0,0.6043,22.2609,Beijing,39.914889,116.403874
5/2/13,2013,05,02,75.0999,107.6976,847,14.2847,24.8704,78.9133,70.6108,148.2138,1.5297,19.5609,35.9025,118.9565,0,3.7522,14.9565,Beijing,39.914889,116.403874
5/3/13,2013,05,03,61.6108,83.6004,671,7.0477,15.1939,81.9636,74.6402,187.4676,0.8159,18.513,44.5112,171.6522,0.0006,5.8739,16.087,Beijing,39.914889,116.403874
5/4/13,2013,05,04,92.9894,133.9579,624,8.4724,18.9117,80.8111,74.5028,214.3454,2.1294,20,43.293,164.6522,0,6.2304,13.4783,Beijing,39.914889,116.403874
5/5/13,2013,05,05,173.6777,214.1444,"1,123",16.2076,29.5623,114.7222,98.9771,172.0922,0.6688,22.1,51.2188,163.0435,0,11.2348,8.3043,Beijing,39.914889,116.403874
5/6/13,2013,05,06,212.3931,262.1225,"1,267",11.4878,24.9736,125.5333,107.6509,228.3477,2.0127,26.2846,43.7483,137.1538,0,10.9846,8.3846,Beijing,39.914889,116.403874
5/7/13,2013,05,07,158.8253,199.7101,"1,127",16.5522,30.3678,122.92,110.7167,171.5069,1.1579,23.95,51.1869,146.1667,0,12.55,7.3333,Beijing,39.914889,116.403874
5/8/13,2013,05,08,127.7713,140.0958,"1,193",18.6649,26.658,67.6148,88.0185,170.0805,0.4114,20.5143,54.446,138.5714,0.0033,10.9286,9.1429,Beijing,39.914889,116.403874
5/9/13,2013,05,09,50.92,69.4021,485,4.8191,24.7896,41.8133,36.7417,150.9775,1.1024,18.0278,66.2234,90.6111,0.01,11.5778,15.0556,Beijing,39.914889,116.403874
5/10/13,2013,05,10,45.4237,94.9447,470,3.784,21.4332,52.4364,44.0788,286.863,1.9481,22.15,38.2563,390.25,0,2.3,22.5,Beijing,39.914889,116.403874
5/11/13,2013,05,11,34.2409,102.6045,399,3.8508,23.1949,49.6533,45.7508,345.8962,0.7777,25.475,21.282,956,0,-1.5667,26.25,Beijing,39.914889,116.403874
5/12/13,2013,05,12,40.5833,88.3674,472,5.0864,22.2709,78.54,62.6208,93.8039,1.5832,24.3913,18.9051,435.3478,0,-1.8304,25.4348,Beijing,39.914889,116.403874
5/13/13,2013,05,13,81.0286,164.5456,"1,298",19.5826,31.0395,80.4741,70.0259,131.219,0.3824,22.8652,33.554,64.3913,0,5.5174,14.3043,Beijing,39.914889,116.403874
5/14/13,2013,05,14,52.9804,131.8395,,,,,,350.7461,1.4889,25.6391,22.9065,80.9565,0,1.9565,25.4348,Beijing,39.914889,116.403874
5/15/13,2013,05,15,56.1429,142.2847,"1,039",16.504,22.5876,100.7533,87.4333,143.5827,1.4038,23.613,34.1524,163.1304,0,6.5,20.1739,Beijing,39.914889,116.403874
5/16/13,2013,05,16,55.0232,112.2836,783,9.2388,21.7277,94.8889,88.4361,162.8389,1.1864,22.4304,45.7645,165.3913,0,9.7478,17.8696,Beijing,39.914889,116.403874
5/17/13,2013,05,17,114.5031,142.0153,"1,002",11.1755,24.3955,83.3778,74.0389,179.0672,1.4165,21.4565,56.8203,113.3043,0,12.3957,10.8696,Beijing,39.914889,116.403874
5/18/13,2013,05,18,115.0322,138.7466,959,8.898,19.4273,73.6296,69.0083,194.162,2.6918,21.7348,61.7863,59.7391,0,13.8739,9.6087,Beijing,39.914889,116.403874
5/19/13,2013,05,19,49.4211,140.1821,420,2.9809,10.5386,44.6833,52.9667,318.8233,2.0871,21.6739,37.4791,608.2609,0,1.0783,14.9565,Beijing,39.914889,116.403874
5/20/13,2013,05,20,40.3637,133.7023,367,4.6531,15.2477,71,64.0992,220.1276,3.5091,23.3391,22.6052,613.4348,0,0.3304,23.6957,Beijing,39.914889,116.403874
5/21/13,2013,05,21,69,,,,,,,72.6592,1.5397,23.8174,44.9234,690.1304,0,10.8391,13.2174,Beijing,39.914889,116.403874
5/22/13,2013,05,22,,,,,,,,144.7947,1.4052,24.1609,33.861,108.5652,0,6.7609,16,Beijing,39.914889,116.403874
5/23/13,2013,05,23,74.145,129.1028,"1,002",10.0026,27.8039,91.56,72.94,160.5689,0.5886,24.4565,39.052,98.2609,0,9.1435,15.9565,Beijing,39.914889,116.403874
5/24/13,2013,05,24,88.5496,135.0975,"1,079",6.8125,27.0365,70.8556,61.5416,35.7637,1.4147,25.1391,53.5498,119.0435,2.1632,14.2304,12.2609,Beijing,39.914889,116.403874
5/25/13,2013,05,25,63.9656,114.8101,807,8.8089,25.6249,118.0667,99.4292,152.3182,1.188,25.4,48.852,101.7391,0,13.0217,16.3043,Beijing,39.914889,116.403874
5/26/13,2013,05,26,94.3896,85.5997,"1,133",10.0643,22.3517,33.8333,53.6229,94.4623,2.1784,20.8696,77.6311,85.4348,0.0837,16.7522,8.3913,Beijing,39.914889,116.403874
5/27/13,2013,05,27,62.6963,,749,2.4754,18.5373,38.4611,32.7345,63.7146,0.4872,19.6174,79.4061,75.2174,0.1579,15.8087,7.4348,Beijing,39.914889,116.403874
5/28/13,2013,05,28,72.771,94.3571,770,1.9025,25.8322,26.95,18.8903,246.2043,1.4562,19.6278,84.2404,53.8333,0.1556,16.7833,9.1389,Beijing,39.914889,116.403874
5/29/13,2013,05,29,16.1358,71.1562,229,2.0253,11.5879,51.6445,46.9118,263.5894,2.6701,25.0478,24.9894,93.4348,0,2.5913,29.3478,Beijing,39.914889,116.403874
5/30/13,2013,05,30,54.2759,121.9155,571,6.0151,30.3307,95.3697,85.8939,218.4716,2.7617,27.4522,30.2707,59.1739,0,6.7652,22.0435,Beijing,39.914889,116.403874
5/31/13,2013,05,31,98.5003,117.9468,737,11.7135,20.5365,108.15,94.9528,201.1861,2.2326,25.2043,54.0561,24.5652,0,15.0217,14.7826,Beijing,39.914889,116.403874
6/1/13,2013,06,01,73.1179,201.0588,524,3.81,20.5661,70.9722,64.993,86.1477,0.8566,26.0826,37.3232,66.2609,0,7.7957,19.6087,Beijing,39.914889,116.403874
6/2/13,2013,06,02,165.4707,172.4261,"1,543",13.5051,25.6849,67.7444,56.9208,82.2256,1.5084,23.0522,69.5241,42.5652,0.0005,17.1043,7.1739,Beijing,39.914889,116.403874
6/3/13,2013,06,03,128.1314,168.6667,"1,153",6.71,24.9268,135.7611,105.1935,24.0119,0.259,27.3304,47.4705,49.4783,0,13.2174,11.3043,Beijing,39.914889,116.403874
6/4/13,2013,06,04,124.9808,166.4063,"1,482",9.0563,25.6678,66.1889,61.5157,89.1449,2.2625,21.4118,72.3912,118,0,16.1588,7.4412,Beijing,39.914889,116.403874
6/5/13,2013,06,05,122.3939,97.619,"1,339",2.1525,19.7673,26.6778,24.3764,88.7355,1.4989,19.1261,91.132,121.1304,1.8514,17.6348,4.2174,Beijing,39.914889,116.403874
6/6/13,2013,06,06,,137.9444,,,,,,58.7189,0.9334,19.5435,92.2137,103.3043,0.0314,18.2304,3.1391,Beijing,39.914889,116.403874
6/7/13,2013,06,07,122.1695,175.2838,"1,781",3.528,25.9046,5.3455,3.622,70.1744,1.675,20.513,89.3146,84.4348,4.7513,18.6783,3.6957,Beijing,39.914889,116.403874
6/8/13,2013,06,08,161.3262,105.5911,"2,005",2.8451,26.807,4.2848,2.7379,58.4973,1.0299,20.4696,92.3228,76.087,0.3293,19.1652,3.1435,Beijing,39.914889,116.403874
6/9/13,2013,06,09,41.6111,64.3743,751,1.6593,21.3893,21.9917,19.1528,351.5873,1.9604,18.0087,86.6733,109.5217,5.8579,15.7087,18.6957,Beijing,39.914889,116.403874
6/10/13,2013,06,10,25.4187,75,456,1.5416,20.7114,51.8,45.9083,193.1118,0.2527,21.3087,68.8417,126.4348,0.0714,14.5217,22.1739,Beijing,39.914889,116.403874
6/11/13,2013,06,11,55.8164,79.0877,448,1.6636,24.051,82.4,62.9111,154.7805,0.5731,22.0565,62.7967,118.2609,1.7579,13.4261,15.4348,Beijing,39.914889,116.403874
6/12/13,2013,06,12,60.53,86.6612,665,4.8413,14.8107,99.96,90.4633,181.4476,1.3902,22.6652,61.2787,77.3913,0.1333,14.5348,15.5652,Beijing,39.914889,116.403874
6/13/13,2013,06,13,106.9081,139.133,"1,026",10.534,22.0116,124.18,104.875,116.4872,0.5688,24.4652,49.9437,104.2609,0,12.0565,12.2609,Beijing,39.914889,116.403874
6/14/13,2013,06,14,111.4295,167.9382,897,9.5513,24.6291,126.5133,114.5639,189.0081,2.1628,26.8478,43.411,80.2609,0,13.113,11.913,Beijing,39.914889,116.403874
6/15/13,2013,06,15,125.8287,177.6944,"1,268",12.2427,32.8694,131.9267,110.5183,89.284,1.0708,26.3087,53.5448,68.6957,0,15.8565,10.2609,Beijing,39.914889,116.403874
6/16/13,2013,06,16,165.725,98.0047,"1,586",6.8447,30.9152,55.1515,85.0571,52.6128,1.5964,22.7087,80.3759,31.4783,0.36,19.0391,5.5217,Beijing,39.914889,116.403874
6/17/13,2013,06,17,36.8104,,702,2.047,18.1602,85.2303,70.7243,89.9553,0.6207,26.413,56.0778,144.7826,0,16.6174,22.4348,Beijing,39.914889,116.403874
6/18/13,2013,06,18,40.4157,74.8933,613,2.661,24.8298,81.2467,72.86,192.3962,1.4401,28.4,48.8267,929.1739,0,16.087,21.3043,Beijing,39.914889,116.403874
6/19/13,2013,06,19,48.0398,96.4094,733,3.022,15.66,98.6741,78.7262,330.8593,0.4118,30.1522,43.5048,24.4783,0,14.9478,21.1739,Beijing,39.914889,116.403874
6/20/13,2013,06,20,51.7419,103.7791,966,5.0212,26.8463,66.837,60.5435,106.2525,0.4299,27.2913,56.8152,73.9565,0.0022,17.7478,14.4348,Beijing,39.914889,116.403874
6/21/13,2013,06,21,46.2262,81.6648,719,2.9935,20.1867,74.76,61.46,225.4838,2.1405,26.4174,59.1109,91.913,0.0006,17.5609,18.7391,Beijing,39.914889,116.403874
6/22/13,2013,06,22,48.2574,72.5973,597,1.3041,18.2297,38.64,39.0717,56.6693,0.6359,21.2087,86.3439,82.3043,1.8243,18.7913,12.1304,Beijing,39.914889,116.403874
6/23/13,2013,06,23,65.6114,173.2,733,2.0601,15.0341,111.2067,90.0092,200.7027,0.9602,26.6696,57.4917,33.1304,0,16.9783,15.7826,Beijing,39.914889,116.403874
6/24/13,2013,06,24,100.8802,117.6471,"1,020",2.274,15.5768,97.3467,89.5292,185.7742,0.8299,25.0739,74.2535,21.5217,2.0026,19.9,8.1739,Beijing,39.914889,116.403874
6/25/13,2013,06,25,112.8068,,"1,605",2.1455,18.1168,37.66,54.7283,64.659,1.3232,22.4913,89.2102,390.9565,0.7157,20.5957,5,Beijing,39.914889,116.403874
6/26/13,2013,06,26,140.7133,118.6667,"1,305",1.7537,17.5567,125.16,97.0733,171.3606,0.6158,26.813,74.3406,968.087,0,21.5435,6.9739,Beijing,39.914889,116.403874
6/27/13,2013,06,27,128.8401,51.2941,744,2.9769,20.2539,111.4867,93.205,95.1516,0.139,28.9913,58.235,979.1739,0.0005,19.2,13.6087,Beijing,39.914889,116.403874
6/28/13,2013,06,28,279.0466,117.6818,"1,843",4.6489,22.7344,61.3667,54.9817,96.2919,1.2482,25.3652,83.5258,246.2381,0.0005,22.3905,2.6696,Beijing,39.914889,116.403874
6/29/13,2013,06,29,101.2894,,"1,291",2.1122,21.8334,41.0242,41.8197,55.695,1.4225,22.9867,88.1693,43.1333,0.6525,20.9,7.2667,Beijing,39.914889,116.403874
6/30/13,2013,06,30,200.7478,167.4091,"1,875",3.5743,25.596,60.76,48.0542,156.6473,0.6506,25.9826,84.0204,34.4348,0,22.9652,4.0652,Beijing,39.914889,116.403874
7/1/13,2013,07,01,160.5238,45.4,"1,629",3.0354,25.9797,25.1533,29.4197,57.054,1.6953,25.2478,89.4937,594.6522,2.755,23.3652,3.7826,Beijing,39.914889,116.403874
7/2/13,2013,07,02,13.2572,,333,1.4877,12.7196,60.7133,51.9342,291.2246,1.5168,30.4217,46.6004,954.3043,18.55,17.0043,28.7391,Beijing,39.914889,116.403874
7/3/13,2013,07,03,25.6985,54.7565,501,2.3877,19.4907,77.0467,61.1933,345.8273,0.7416,31.4348,51.2305,953.3913,0,19.2435,27.6957,Beijing,39.914889,116.403874
7/4/13,2013,07,04,21.5998,51.8867,392,1.8955,17.8341,84.3818,60.6578,10.5873,0.6663,30.3,48.1425,938.6522,1.8183,17.0783,28.6957,Beijing,39.914889,116.403874
7/5/13,2013,07,05,23.524,59.0809,381,2.0441,14.8135,84.1556,70.3986,41.0667,0.2819,30.7913,45.3625,936.8696,0,16.7783,29.7826,Beijing,39.914889,116.403874
7/6/13,2013,07,06,54.4465,104.4937,704,4.1674,15.7695,117.5611,106.8965,153.7895,1.4279,30.8087,53.7944,397.4783,0,19.8522,19.2609,Beijing,39.914889,116.403874
7/7/13,2013,07,07,89.0324,79.1579,735,2.7391,11.6455,112.3394,98.578,177.1595,0.6562,28.6174,71.932,565.6522,6.55,22.8435,11,Beijing,39.914889,116.403874
7/8/13,2013,07,08,86.1492,53.7083,729,1.5193,15.518,68.5576,75.5045,41.6052,0.5917,25.4,88.3706,24.087,8.6615,23.2826,6.3478,Beijing,39.914889,116.403874
7/9/13,2013,07,09,76.8631,38.5714,725,1.6592,18.336,33.46,29.1997,39.9,1.001,24.0783,93.9509,32.0435,5.0929,23.0304,6.913,Beijing,39.914889,116.403874
7/10/13,2013,07,10,27.4461,35.5259,557,1.5959,16.0912,24.8267,17.2492,6.61,0.6046,23.3435,90.5469,54.0435,3.0462,21.6957,13.4348,Beijing,39.914889,116.403874
7/11/13,2013,07,11,48.8815,58.3539,,,,,,249.9197,0.659,24.887,79.7039,61.2174,0,21.0478,16.3913,Beijing,39.914889,116.403874
7/12/13,2013,07,12,,,,,,,,199.095,1.3892,27.4174,74.5654,57,0,22.287,11.3261,Beijing,39.914889,116.403874
7/13/13,2013,07,13,128.2875,,968,2.1417,12.3051,98,88.2408,176.462,1.1761,28.1348,75.1188,68.2174,0,23.1348,7.6087,Beijing,39.914889,116.403874
7/14/13,2013,07,14,105.719,,848,3.7315,12.8841,94.6867,77.3775,153.5773,0.8988,26.9783,73.9393,74.1304,0.01,21.5956,7.6957,Beijing,39.914889,116.403874
7/15/13,2013,07,15,41.2454,,938,1.1249,14.7797,27.2533,41.9017,148.0825,0.6856,24.5261,97.3407,638.0435,7.7143,24.0739,5.7174,Beijing,39.914889,116.403874
7/16/13,2013,07,16,18.273,53.9412,400,1.355,11.802,44.8,40.9833,352.876,1.2547,28.6261,46.9542,395.5652,0.1,15.0957,27.7826,Beijing,39.914889,116.403874
7/17/13,2013,07,17,36.2081,74.3339,537,2.8619,15.5678,104.2533,87.325,160.6904,1.1887,28.3739,55.9049,51.0435,0,18.1565,21.087,Beijing,39.914889,116.403874
7/18/13,2013,07,18,145.3624,,"1,286",3.9594,14.9123,58.24,63.5133,171.5687,1.3891,26.0652,80.5361,43.7391,0.01,22.3913,5.913,Beijing,39.914889,116.403874
7/19/13,2013,07,19,134.0417,45.9412,895,2.1907,17.5558,96.0485,79.9662,218.7156,1.5801,27.1174,73.9464,21.2609,0,21.8565,6.9217,Beijing,39.914889,116.403874
7/20/13,2013,07,20,72.5767,,652,1.7322,16.59,98.1697,80.6182,92.5464,0.5055,28.9609,63.4421,38.1739,0.04,20.6391,13.5,Beijing,39.914889,116.403874
7/21/13,2013,07,21,82.5104,108.2117,768,2.1834,17.7431,84.8485,76.3179,191.8117,1.1831,28.3,65.0835,47.6522,0,20.8435,13.8696,Beijing,39.914889,116.403874
7/22/13,2013,07,22,56.3529,81.3569,786,,,69.5333,60.7444,192.7115,1.2953,27.6783,63.8322,40.5217,0,19.9174,10.0435,Beijing,39.914889,116.403874
7/23/13,2013,07,23,51.1728,74.0952,571,1.9645,13.3707,87.0333,79.255,214.4912,2.4912,27.1348,62.4915,607.087,0.055,19.0826,21.6087,Beijing,39.914889,116.403874
7/24/13,2013,07,24,32.8657,69.1885,415,2.0914,15.7008,62.3,56.717,308.1454,1.1401,31.5609,49.8397,691,0,17.9435,25.3478,Beijing,39.914889,116.403874
7/25/13,2013,07,25,28.8608,83.196,616,3.1361,17.0022,125.0148,96.5963,147.2766,0.628,31.1217,49.7807,56.2609,0,18.9652,25.3043,Beijing,39.914889,116.403874
7/26/13,2013,07,26,46.3919,90.0496,"1,230",6.0794,23.9851,31.8267,64.3825,41.5577,1.0901,25.7739,75.5988,31.1304,0.8911,21.0304,14.9565,Beijing,39.914889,116.403874
